ADDRESS,Zip Code,phase
646 WEYBRIDGE ST,05753,pending
45 OSSIE RD,05740,pending
227 POND LN,05753,pending
28 WEYBRIDGE ST,05753,pending
50 N PLEASANT ST,05753,pending
6 EVERGREEN LN,05753,pending
5 GORHAM LN,05753,pending
67 COURT ST,05753,pending
157 CHIPMAN PARK,05753,pending
15 MAPLE ST,05753,pending
53 OTTERSIDE CT,05753,pending
168 PLEASANT VIEW TER,05753,pending
9 GORHAM LN,05753,pending
326 E MAIN ST,05753,pending
701 BOARDMAN ST,05753,pending
226 S MUNGER ST,05753,pending
63 GREEN MOUNTAIN PL,05753,pending
933 DOG TEAM RD,05472,pending
46 MONARCH CT,05753,pending
51 N PLEASANT ST,05753,pending
288 WEYBRIDGE ST,05753,pending
9 CASE ST,05753,pending
706 HAPPY VALLEY RD,05753,pending
107 COLLINS DR,05753,pending
2206 UPPER PLAINS RD,05769,pending
720 LOWER PLAINS RD,05769,pending
866 MUNSON RD,05753,pending
13 EVERGREEN LN,05753,pending
4 WOODBRIDGE LN,05753,pending
1297 EXCHANGE ST,05753,pending
476 FOOTE ST,05753,pending
68 COURT ST,05753,pending
1341 ETHAN ALLEN HWY,05472,pending
67 MONROE ST,05753,pending
52 HIGH ST,05753,pending
1192 VT ROUTE 125,05766,pending
706 US ROUTE 7 S,05753,pending
29 SHORT SHANNON ST,05753,pending
98 SEYMOUR ST,05753,pending
5 EAST RD,05753,pending
9 FROG HOLLOW ALY,05753,pending
310 CHIPMAN PARK,05753,pending
89 COURT ST,05753,pending
5 STONEGATE DR,05753,pending
138 DEER MEADOW DR,05753,pending
150 WEYBRIDGE ST,05753,pending
244 LINDALE CIR,05753,pending
467 AIRPORT RD,05753,pending
4 S GORHAM LN,05753,pending
230 PORTER FIELD RD,05753,pending
1062 US ROUTE 7 N,05753,pending
2066 CASE ST,05753,pending
39 SOUTH ST,05753,pending
33 SEMINARY ST,05753,pending
98 PETERSON TER,05753,pending
162 BASINVIEW RD,05753,pending
474 E MAIN ST,05740,pending
681 WEYBRIDGE ST,05753,pending
44 N PLEASANT ST,05753,pending
164 DEER MEADOW DR,05753,pending
15 DREW LN,05753,pending
53 SEMINARY ST EXT,05753,pending
1 FORREST LN,05753,pending
32 FOSTER CIR,05753,pending
97 SEMINARY ST EXT,05753,pending
78 CHATEAU RD,05753,pending
948 LOWER FOOTE ST,05753,pending
107 SARAHS WAY,05753,pending
99 A COURT ST,05753,pending
54 N PLEASANT ST,05753,pending
408 E MAIN ST,05740,pending
356 COLLEGE ST,05753,pending
24 UPPER PLAINS RD,05753,pending
121 ROLLING ACRES,05753,pending
64 N PLEASANT ST,05753,pending
181 PLEASANT VIEW TER,05753,pending
283 FOOTE ST,05753,pending
105 EXCHANGE ST,05753,pending
114 WHITMAN RD,05766,pending
1 BLUEBERRY LN,05753,pending
148 DAISY LN,05753,pending
547 HALPIN RD,05753,pending
357 E MAIN ST,05753,pending
12 SOUTH ST,05753,pending
171 LINDALE CIR,05753,pending
47 S SERVICE RD,05753,pending
1436 EXCHANGE ST,05753,pending
1219 US ROUTE 7 S,05753,pending
148 CHATEAU RD,05753,pending
17 COMMODORE WAY,05753,pending
770 WEYBRIDGE RD,05753,pending
7 METHODIST LN,05753,pending
55 COTTAGE LN,05753,pending
309 POMAINVILLE DR,05769,pending
415 PAINTER RD,05753,pending
224 ORCHARD LN,05753,pending
290 HALLADAY RD,05753,pending
3806 MUNGER ST,05472,pending
42 MAIN ST,05753,pending
105 DAISY LN,05753,pending
80 OSSIE RD,05740,pending
1 MAECLIFF CT,05753,pending
17 CHIPMAN HTS,05753,pending
55 SOUTH ST EXT,05753,pending
686 US ROUTE 7 S,05753,pending
407 BUTTOLPH DR,05753,pending
11 BROOKSIDE DR,05753,pending
7 SHORT SHANNON ST,05753,pending
132 S VILLAGE GRN,05753,pending
1330 VT ROUTE 125,05766,pending
374 MEAD LN,05753,pending
18 COTTAGE LN,05753,pending
445 E MAIN ST,05740,pending
175 CHIPMAN PARK,05753,pending
190 COLLEGE ST,05753,pending
1 LANTERN LN,05753,pending
100 FOOTE ST,05753,pending
48 WASHINGTON ST,05753,pending
35 COURT ST,05753,pending
19 PIPER RD,05740,pending
40 UPPER PLAINS RD,05753,pending
264 S RIDGE DR,05753,pending
20 NASHUA LN,05753,pending
664 MUNSON RD,05753,pending
10 SWANAGE CT,05753,pending
1726 MUNGER ST,05753,pending
1667 DOG TEAM RD,05472,pending
5118 CASE ST,05753,pending
1280 US ROUTE 7 S,05753,pending
463 E MAIN ST,05740,pending
50 HIGH ST,05753,pending
105 COLLEGE CROSS RD,05766,pending
62 OTTERSIDE CT,05753,pending
630 MUNSON RD,05753,pending
498 OLD TOWN RD,05766,pending
330 LINDALE CIR,05753,pending
20 ADIRONDACK VW,05753,pending
453 EXCHANGE ST,05753,pending
46 SOUTH ST,05753,pending
11 STONEGATE DR,05753,pending
29 COURT ST,05753,pending
105 HAPPY VALLEY RD,05753,pending
1 COURT ST,05753,pending
95 MAIN ST,05753,pending
68 CATAMOUNT PARK,05753,pending
47 OSSIE RD,05740,pending
988 LOWER FOOTE ST,05753,pending
1306 VT ROUTE 125,05766,pending
16 OSSIE RD,05740,pending
65 CHIPMAN PARK,05753,pending
90 KESTREL LN,05753,pending
33 MONROE ST,05753,pending
627 PAINTER RD,05753,pending
37 SYDNEY WAY,05753,pending
4023 CASE ST,05753,pending
50 WASHINGTON ST,05753,pending
226 POND LN,05753,pending
5 MURDOCK CT,05753,pending
8 CHIPMAN HTS,05753,pending
400 FOOTE ST,05753,pending
2160 US ROUTE 7 S,05753,pending
738 BOARDMAN ST,05753,pending
23 GORHAM LN,05753,pending
17 SYDNEY WAY,05753,pending
1 PIPER RD,05740,pending
160 MEAD LN,05753,pending
121 CADY RD,05753,pending
29 MORNINGSIDE DR,05753,pending
10 MURDOCK CT,05753,pending
22 SCHOOL HOUSE HILL RD,05740,pending
8 STONEGATE DR,05753,pending
195 CREEK RD,05753,pending
39 OSSIE RD,05740,pending
162 PLAINS RD,05769,pending
151 COLONIAL DR,05753,pending
622 CASE ST,05753,pending
33 DWIRE CIR,05753,pending
2815 UPPER PLAINS RD,05769,pending
26 FAIRVIEW CIR,05753,pending
90 GREEN MOUNTAIN PL,05753,pending
673 CASE ST,05753,pending
4478 MUNGER ST,05472,pending
194 COTTAGE LN,05753,pending
2337 US ROUTE 7 S,05753,pending
200 COTTAGE LN,05753,pending
13 OVERBROOK DR,05753,pending
7 TWIN CIRS,05753,pending
152 COTTAGE LN,05753,pending
22 OSSIE RD,05740,pending
753 LINCOLN RD,05766,pending
58 CEDAR CT,05753,pending
437 E MAIN ST,05740,pending
58 COURT ST,05753,pending
4453 VT ROUTE 125,05766,pending
5 S GORHAM LN,05753,pending
40 AMORY LN,05753,pending
616 EXCHANGE ST,05753,pending
78 BLINN LN,05753,pending
264 CHIPMAN PARK,05753,pending
376 E MAIN ST,05740,pending
111 S MAIN ST,05753,pending
24 AIRPORT RD,05753,pending
275 WOODLAND PARK,05753,pending
22 OVERBROOK DR,05753,pending
1173 CASE ST,05753,pending
2516 UPPER PLAINS RD,05769,pending
365 CHIPMAN PARK,05753,pending
330 E MAIN ST,05753,pending
28 SOUTH ST,05753,pending
93 COURT ST,05753,pending
76 AMORY LN,05753,pending
781 BURNHAM DR,05753,pending
42 SOUTH ST,05753,pending
1485 US ROUTE 7 N,05753,pending
24 KINGS ROW,05740,pending
67 OAK DR,05753,pending
6 STONEGATE DR,05753,pending
4265 VT ROUTE 125,05766,pending
292 MEAD LN,05753,pending
478 E MAIN ST,05740,pending
58 AMORY LN,05753,pending
499 US ROUTE 7,05769,pending
90 ADIRONDACK VW,05753,pending
12 MILL ST,05753,pending
23 TWIN CIRS,05753,pending
1152 VT ROUTE 125,05766,pending
1 HARROW WAY,05753,pending
73 SEYMOUR ST,05753,pending
2688 UPPER PLAINS RD,05769,pending
13 BROOKSIDE DR,05753,pending
169 PAINTER HILLS RD,05753,pending
2774 UPPER PLAINS RD,05769,pending
38 COLONIAL DR,05753,pending
8 MAPLE CT,05740,pending
2464 CASE ST,05753,pending
418 E MAIN ST,05740,pending
65 COURT ST,05753,pending
44 WASHINGTON ST,05753,pending
76 SCHOOL HOUSE HILL RD,05740,pending
27 MORGAN HORSE FARM RD,05753,pending
139 RIDGELINE RD,05753,pending
6 FOREST RIDGE DR,05740,pending
2263 US ROUTE 7 S,05753,pending
23 N PLEASANT ST,05753,pending
71 FIELDS RD,05753,pending
203 MEAD LN,05753,pending
285 MEAD LN,05753,pending
3440 CASE ST,05753,pending
23 FAIRVIEW CIR,05753,pending
21 N LENO LN,05753,pending
1459 MUNGER ST,05753,pending
399 S RIDGE DR,05753,pending
111 OAK DR,05753,pending
4 METHODIST LN,05753,pending
70 N PLEASANT ST,05753,pending
35 SYDNEY WAY,05753,pending
42 MERCHANTS ROW,05753,pending
40 N PLEASANT ST,05753,pending
43 CADY RD,05753,pending
2 LITTLE POND RD,05753,pending
74 SEMINARY ST EXT,05753,pending
46 PORTER FIELD RD,05753,pending
205 LINDALE CIR,05753,pending
336 CHIPMAN PARK,05753,pending
11 TWIN CIRS,05753,pending
373 E MAIN ST,05740,pending
286 PULP MILL BRIDGE RD,05753,pending
1232 EXCHANGE ST,05753,pending
67 N PLEASANT ST,05753,pending
1583 VT ROUTE 125,05766,pending
5085 CASE ST,05753,pending
793 BOARDMAN ST,05753,pending
100 DREW LN,05753,pending
91 MAIN ST,05753,pending
24 OSSIE RD,05740,pending
363 ROLLING ACRES,05753,pending
60 SHANNON ST,05753,pending
114 S MAIN ST,05753,pending
426 E MAIN ST,05740,pending
282 BOARDMAN ST,05753,pending
284 PULP MILL BRIDGE RD,05753,pending
94 COURT ST,05753,pending
1439 CASE ST,05753,pending
56 OTTERSIDE CT,05753,pending
4 EVERGREEN LN,05753,pending
56 AMORY LN,05753,pending
59 SHORT SHANNON ST,05753,pending
757 WEYBRIDGE ST,05753,pending
139 CHATEAU RD,05753,pending
170 FOOTE ST,05753,pending
1124 CASE ST,05753,pending
2 MAPLE CT,05740,pending
1060 COBBLE RD,05753,pending
9 WASHINGTON ST EXT,05753,pending
216 WASHINGTON ST EXT,05753,pending
4 MILL ST,05753,pending
40 COLLEGE ST,05753,pending
462 AIRPORT RD,05753,pending
45 SEMINARY ST,05753,pending
3461 VT ROUTE 125,05766,pending
434 WASHINGTON ST EXT,05753,pending
7 PIPER RD,05740,pending
305 LINDALE CIR,05753,pending
44 SEYMOUR ST,05753,pending
80 SEMINARY ST EXT,05753,pending
38 JUNIPER LN,05753,pending
51 MORNINGSIDE DR,05753,pending
3 WARNER DR,05740,pending
13 WASHINGTON ST EXT,05753,pending
346 PULP MILL BRIDGE RD,05753,pending
343 FOOTE ST,05753,pending
196 MEADOW GLEN DR,05753,pending
5 METHODIST LN,05753,pending
171 BASINVIEW RD,05753,pending
27 WASHINGTON ST,05753,pending
203 FREEMAN WAY,05753,pending
397 WEYBRIDGE ST,05753,pending
1815 VT ROUTE 125,05766,pending
360 LOWER PLAINS RD,05769,pending
231 COTTAGE LN,05753,pending
232 WASHINGTON ST EXT,05753,pending
24 WASHINGTON ST,05753,pending
1218 PAINTER RD,05753,pending
54 HIGH ST,05753,pending
16 FOREST RIDGE DR,05740,pending
27 WOODBRIDGE LN,05753,pending
74 PERKINS LN,05753,pending
42 N PLEASANT ST,05753,pending
26 WASHINGTON ST,05753,pending
93 A SEYMOUR ST,05753,pending
3999 US ROUTE 7 S,05753,pending
63 MAIN ST,05753,pending
111 COURT ST,05753,pending
62 LINDALE CIR,05753,pending
1036 US ROUTE 7 S,05753,pending
484 HALLADAY RD,05753,pending
259 MAPLE ST,05753,pending
6 SPRINGSIDE RD,05753,pending
23 DEER MEADOW DR,05753,pending
3871 CASE ST,05753,pending
7 EVERGREEN LN,05753,pending
7 GORHAM LN,05753,pending
58 MAIN ST,05753,pending
268 PAINTER RD,05753,pending
28 WILLOW DR,05753,pending
1361 VT ROUTE 125,05766,pending
725 WEYBRIDGE ST,05753,pending
24 MIDDLE RD S,05753,pending
105 COURT ST,05753,pending
276 WASHINGTON ST EXT,05753,pending
2773 US ROUTE 7 S,05753,pending
985 COBBLE RD,05472,pending
922 HAPPY VALLEY RD,05753,pending
393 E MAIN ST,05740,pending
12 GRIST MILL RD,05740,pending
93 JACKSON LN,05753,pending
1543 DOG TEAM RD,05472,pending
1272 CADY RD,05753,pending
69 JUNIPER LN,05753,pending
20 LITTLE POND RD,05753,pending
9 OVERBROOK DR,05753,pending
137 MAPLE ST,05753,pending
4 THOMAS ST,05753,pending
380 E MAIN ST,05740,pending
52 PETERSON TER,05753,pending
369 HAPPY VALLEY RD,05753,pending
16 TWIN CIRS,05753,pending
42 HIGH ST,05753,pending
50 MONARCH CT,05753,pending
27 JACKSON LN,05753,pending
38 FAIRVIEW CIR,05753,pending
63 SEYMOUR ST,05753,pending
217 QUARRY RD,05753,pending
42 MONARCH CT,05753,pending
844 US ROUTE 7 S,05753,pending
64 MAIN ST,05753,pending
10 MERCHANTS ROW,05753,pending
21 PAINTER HILLS RD,05753,pending
36 OSSIE RD,05740,pending
1 SWANAGE CT,05753,pending
38 N PLEASANT ST,05753,pending
19 CHIPMAN HTS,05753,pending
42 WISSLERS LN,05753,pending
6 FORBES CIR,05753,pending
959 HAPPY VALLEY RD,05753,pending
48 COMMODORE WAY,05753,pending
31 SOUTH ST,05753,pending
1334 PAINTER RD,05753,pending
26 NASHUA LN,05753,pending
381 E MAIN ST,05740,pending
340 HALLADAY RD,05753,pending
339 QUARRY RD,05753,pending
38 SCHOOL HOUSE HILL RD,05740,pending
29 MUNSON RD,05753,pending
14 GORHAM LN,05753,pending
4646 MUNGER ST,05472,pending
3985 CASE ST,05753,pending
2833 UPPER PLAINS RD,05769,pending
275 S MUNGER ST,05753,pending
23 WOODBRIDGE LN,05753,pending
71 N PLEASANT ST,05753,pending
119 S MAIN ST,05753,pending
8 S GORHAM LN,05753,pending
27 SOUTH ST,05753,pending
632 CASE ST,05753,pending
498 SOUTH ST EXT,05753,pending
16 SEYMOUR ST,05753,pending
383 FOOTE ST,05753,pending
230 DEER MEADOW DR,05753,pending
23 N LENO LN,05753,pending
44 CREEK RD,05753,pending
461 LOWER PLAINS RD,05769,pending
49 COURT ST,05753,pending
1283 CASE ST,05753,pending
3318 US ROUTE 7 S,05753,pending
207 FREEMAN WAY,05753,pending
41 COURT ST,05753,pending
39 SUGARWOOD CT,05753,pending
25 S GORHAM LN,05753,pending
1 TWIN CIRS,05753,pending
90 QUESNEL LN,05753,pending
123 JACKSON LN,05753,pending
19 GORHAM LN,05753,pending
81 MIDDLE RD S,05753,pending
64 GAMBREL CT,05753,pending
2 A DUANE CT,05753,pending
1689 QUARRY RD,05753,pending
40 SEYMOUR ST,05753,pending
83 FEED MILL LN,05753,pending
435 E MAIN ST,05740,pending
199 ROLLING ACRES,05753,pending
457 E MAIN ST,05740,pending
15 S GORHAM LN,05753,pending
43 WEYBRIDGE ST,05753,pending
1080 US ROUTE 7 S,05753,pending
44 PORTER FIELD RD,05753,pending
5455 CASE ST,05753,pending
99 CREEK RD,05753,pending
51 OSSIE RD,05753,pending
44 COURT ST,05753,pending
12 NEDDE RD,05753,pending
75 HEPBURN RD,05753,pending
19 A ELM ST,05753,pending
210 VALLEY VW,05753,pending
104 N PLEASANT ST,05753,pending
387 E MAIN ST,05740,pending
37 SCHOOL HOUSE HILL RD,05740,pending
18 SEYMOUR ST,05753,pending
35 TWIN CIRS,05753,pending
36 FAIRVIEW CIR,05753,pending
394 E MAIN ST,05740,pending
174 S RIDGE DR,05753,pending
907 LOWER FOOTE ST,05753,pending
22 TWIN CIRS,05753,pending
1530 DOG TEAM RD,05472,pending
10 MAIN ST,05753,pending
322 SOUTH ST EXT,05753,pending
80 FEED MILL LN,05753,pending
34 TWIN CIRS,05753,pending
8 GORHAM LN,05753,pending
1676 CASE ST,05753,pending
382 CHIPMAN PARK,05753,pending
269 LINDALE CIR,05753,pending
15 EVERGREEN LN,05753,pending
1168 MUNGER ST,05753,pending
426 SOUTH ST EXT,05753,pending
70 OSSIE RD,05740,pending
29 LOWER FOOTE ST,05753,pending
485 AIRPORT RD,05753,pending
161 PETERSON TER,05753,pending
41 LOWER PLAINS RD,05753,pending
9 EAST RD,05753,pending
82 BIRCHARD PARK,05753,pending
9 OLD CHAPEL RD,05753,pending
100 SEMINARY ST EXT,05753,pending
8 SOUTH ST,05753,pending
3706 US ROUTE 7 S,05753,pending
924 LOWER FOOTE ST,05753,pending
2 LOWER PLAINS RD,05753,pending
293 PULP MILL BRIDGE RD,05753,pending
296 WEYBRIDGE ST,05753,pending
2369 US ROUTE 7 S,05753,pending
40 MERCHANTS ROW,05753,pending
16 OVERBROOK DR,05753,pending
116 MEADOW GLEN DR,05753,pending
3 COURT ST,05753,pending
1119 MUNGER ST,05753,pending
1540 CASE ST,05753,pending
10 SEYMOUR ST,05753,pending
2818 UPPER PLAINS RD,05769,pending
3183 CASE ST,05753,pending
110 SARAHS WAY,05753,pending
20 PINEWOOD RD,05753,pending
110 PORTER DR,05753,pending
201 MORGAN HORSE FARM RD,05753,pending
86 OTTER CREEK LN,05753,pending
28 FIELDS RD,05753,pending
200 MORNINGSIDE DR,05753,pending
113 CHIPMAN PARK,05753,pending
385 E MAIN ST,05740,pending
54 CREEK RD,05753,pending
62 MERCHANTS ROW,05753,pending
261 HAPPY VALLEY RD,05753,pending
34 CARDINAL WAY,05753,pending
49 DELANCEY LN,05753,pending
70 SEMINARY ST EXT,05753,pending
8 HIGH ST,05753,pending
92 N PLEASANT ST,05753,pending
53 MOUNTAIN VIEW LN,05753,pending
292 ROGERS RD,05753,pending
54 OSSIE RD,05740,pending
90 LINDALE CIR,05753,pending
89 SEMINARY ST EXT,05753,pending
377 E MAIN ST,05740,pending
3079 CASE ST,05753,pending
11 WASHINGTON ST,05753,pending
101 EXCHANGE ST,05753,pending
43 UPPER PLAINS RD,05753,pending
70 MAPLE ST,05753,pending
1 BROOKSIDE DR,05753,pending
234 POMAINVILLE DR,05769,pending
3 FORBES CIR,05753,pending
52 N PLEASANT ST,05753,pending
19 EVERGREEN LN,05753,pending
110 PAUL ALLISON LN,05753,pending
109 S MAIN ST,05753,pending
10 TWIN CIRS,05753,pending
43 SHORT SHANNON ST,05753,pending
4 NEDDE RD,05753,pending
295 COLONIAL DR,05753,pending
21 OVERBROOK DR,05753,pending
120 FOOTE ST,05753,pending
292 HALPIN RD,05753,pending
1289 US ROUTE 7 S,05753,pending
2952 MUNGER ST,05472,pending
1121 MUNGER ST,05753,pending
834 LOWER PLAINS RD,05769,pending
35 SEYMOUR ST,05753,pending
9 WASHINGTON ST,05753,pending
155 BUTTERNUT RIDGE DR,05753,pending
64 SUGARWOOD CT,05753,pending
30 GORHAM LN,05753,pending
11 MOUNTAIN VIEW LN,05753,pending
270 INDUSTRIAL AVE,05753,pending
78 OSSIE RD,05740,pending
33 SOUTH ST,05753,pending
18 TWIN CIRS,05753,pending
1234 DOG TEAM RD,05472,pending
1123 MUNGER ST,05753,pending
41 GREY LEDGE RD,05753,pending
1336 DOG TEAM RD,05472,pending
12 WOODBRIDGE LN,05753,pending
1193 QUARRY RD,05753,pending
101 SEYMOUR ST,05753,pending
3320 CASE ST,05753,pending
490 WASHINGTON ST EXT,05753,pending
382 BUTTOLPH DR,05753,pending
4 S LENO LN,05753,pending
100 EASTVIEW TER,05753,pending
1438 US ROUTE 7 S,05753,pending
701 MUNGER ST,05753,pending
55 WATER ST,05753,pending
66 MORNINGSIDE DR,05753,pending
3621 MUNGER ST,05472,pending
36 WOODLAND PARK,05753,pending
2655 UPPER PLAINS RD,05769,pending
46 N PLEASANT ST,05753,pending
243 FOOTE ST,05753,pending
273 ROGERS RD,05753,pending
1410 US ROUTE 7 S,05753,pending
389 E MAIN ST,05740,pending
862 LOWER PLAINS RD,05769,pending
43 LOWER PLAINS RD,05753,pending
22 PINEWOOD RD,05753,pending
242 VALLEY VW,05753,pending
21 PIPER RD,05740,pending
38 POND LN,05753,pending
65 QUESNEL LN,05753,pending
193 ROGERS RD,05753,pending
9 FORBES CIR,05753,pending
45 SOUTH ST,05753,pending
40 MIDDLE SEYMOUR ST,05753,pending
44 MERCHANTS ROW,05753,pending
241 RIVER RD,05472,pending
17 HIGH ST,05753,pending
2999 RIVER RD,05472,pending
516 WEYBRIDGE ST,05753,pending
37 HIGH ST,05753,pending
160 S PLEASANT ST,05753,pending
135 S PLEASANT ST,05753,pending
119 COLLINS DR,05753,pending
29 SOUTH ST,05753,pending
54 OTTERSIDE CT,05753,pending
39 CHIPMAN PARK,05753,pending
1499 US ROUTE 7 S,05753,pending
30 LOWER PLAINS RD,05753,pending
213 EXCHANGE ST,05753,pending
4003 RIVER RD,05472,pending
2 FROG HOLLOW ALY,05753,pending
68 KESTREL LN,05753,pending
4344 VT ROUTE 125,05766,pending
4357 CASE ST,05753,pending
86 OSSIE RD,05740,pending
49 COTTAGE LN,05753,pending
184 PAINTER HILLS RD,05753,pending
1299 QUARRY RD,05753,pending
117 MEAD LN,05753,pending
3 LOWER PLAINS RD,05753,pending
1 FROG HOLLOW ALY,05753,pending
77 DEER MEADOW DR,05753,pending
707 HAPPY VALLEY RD,05753,pending
71 MAIN ST,05753,pending
77 COURT ST,05753,pending
12 COURT ST,05753,pending
5182 CASE ST,05753,pending
34 COURT ST,05753,pending
13 TWIN CIRS,05753,pending
25 N LENO LN,05753,pending
384 LOWER PLAINS RD,05769,pending
2056 MUNGER ST,05753,pending
894 WASHINGTON ST EXT,05753,pending
6 GORHAM LN,05753,pending
55 OSSIE RD,05740,pending
108 S MAIN ST,05753,pending
1164 CASE ST,05753,pending
147 ROLLING ACRES,05753,pending
46 GARDINER CLOSE,05753,pending
124 WATER ST,05753,pending
170 WASHINGTON ST EXT,05753,pending
220 LINCOLN RD,05766,pending
133 DREW LN,05753,pending
128 MAYAPPLE LN,05753,pending
746 HALPIN RD,05753,pending
15 TWIN CIRS,05753,pending
3311 US ROUTE 7 S,05753,pending
21 LOWER PLAINS RD,05753,pending
220 FOOTE ST,05753,pending
54 SCHOOL HOUSE HILL RD,05740,pending
109 CATAMOUNT PARK,05753,pending
24 MERCHANTS ROW,05753,pending
161 CREEK RD,05753,pending
1 GORHAM LN,05753,pending
3 EVERGREEN LN,05753,pending
1 CHIPMAN HTS,05753,pending
496 WEYBRIDGE ST,05753,pending
623 CREEK RD,05753,pending
1182 US ROUTE 7,05769,pending
99 MEADOW GLEN DR,05753,pending
4 CHIPMAN HTS,05753,pending
4 DUANE CT,05753,pending
21 OTTERSIDE CT N,05753,pending
5 FOREST RIDGE DR,05740,pending
94 WEYBRIDGE ST,05753,pending
18 AMORY LN,05753,pending
9 MEADOW WAY,05753,pending
470 EXCHANGE ST,05753,pending
940 LOWER PLAINS RD,05769,pending
22 HIGH ST,05753,pending
446 E MAIN ST,05740,pending
3667 US ROUTE 7 S,05753,pending
765 WEYBRIDGE ST,05753,pending
75 MORGAN HORSE FARM RD,05753,pending
86 MAYAPPLE LN,05753,pending
474 BUTTOLPH DR,05753,pending
5 SEYMOUR ST,05753,pending
4 GORHAM LN,05753,pending
108 PORTER DR,05753,pending
65 SARAHS WAY,05753,pending
19 SPRINGSIDE RD,05753,pending
9 LINCOLN RD,05766,pending
73 LINCOLN RD,05766,pending
100 PORTER DR,05753,pending
721 WEYBRIDGE ST,05753,pending
197 BASINVIEW RD,05753,pending
2 PARK ST,05753,pending
15 OLD CHAPEL RD,05753,pending
121 DREW LN,05753,pending
161 SEYMOUR ST EXT,05753,pending
48 HIGH ST,05753,pending
388 MIDDLE RD N,05753,pending
98 MEAD LN,05753,pending
87 GREY LEDGE RD,05753,pending
17 COURT ST,05753,pending
121 FIELDS RD,05753,pending
405 LOWER PLAINS RD,05769,pending
1007 US ROUTE 7 S,05753,pending
182 BASINVIEW RD,05753,pending
155 COTTAGE LN,05753,pending
173 OLD PASTURE LN,05753,pending
1020 US ROUTE 7 S,05753,pending
75 N PLEASANT ST,05753,pending
39 DELANCEY LN,05753,pending
72 MAIN ST,05753,pending
2536 MUNGER ST,05472,pending
7 CHIPMAN HTS,05753,pending
390 FOOTE ST,05753,pending
58 BUTTERNUT RIDGE DR,05753,pending
39 ROCKWOOD LN,05753,pending
142 MAYAPPLE LN,05753,pending
179 ROLLING ACRES,05753,pending
97 MORNINGSIDE DR,05753,pending
9 EVERGREEN LN,05753,pending
37 N PLEASANT ST,05753,pending
2 JAYNE CT,05753,pending
904 LOWER PLAINS RD,05769,pending
204 HALLADAY RD,05753,pending
230 MONROE ST,05753,pending
439 E MAIN ST,05740,pending
74 PLEASANT VIEW TER,05753,pending
46 SHANNON ST,05753,pending
88 MAIN ST,05753,pending
7 MURDOCK CT,05753,pending
199 WEYBRIDGE ST,05753,pending
432 E MAIN ST,05740,pending
349 MUNSON RD,05753,pending
227 CREEK RD,05753,pending
55 MONROE ST,05753,pending
582 PAINTER RD,05753,pending
32 GAMBREL CT,05753,pending
1124 COBBLE RD,05753,pending
284 WEYBRIDGE ST,05753,pending
5 SPRINGSIDE RD,05753,pending
49 SOUTH ST,05753,pending
99 COURT ST,05753,pending
11 GORHAM LN,05753,pending
1 STONEGATE DR,05753,pending
166 BIRCHARD PARK,05753,pending
1107 QUARRY RD,05753,pending
34 OTTERSIDE CT N,05753,pending
3713 MUNGER ST,05472,pending
15 ELM ST,05753,pending
415 E MAIN ST,05740,pending
1 MURDOCK CT,05753,pending
28 NORTH FORTY LN,05753,pending
3 BROOKSIDE DR,05753,pending
